timestamp,hour,iso_date,pretty_date,pretty_time,day_of_week,worm_length,path_range,strain,allele
201003040903,9.0500000000,2010-03-04,"March 4th, 2010",09:03,4,1095.87,356.698,N2,-N/A-
201003040922,9.3666666667,2010-03-04,"March 4th, 2010",09:03,4,1095.95,1248.21,NL594,pk322
201003040922,9.3666666667,2010-03-04,"March 4th, 2010",09:03,4,1150.61,2430.87,NL594,pk322
201003040923,9.3833333333,2010-03-04,"March 4th, 2010",09:03,4,1123.79,2282.5,NL594,pk322
201003040923,9.3833333333,2010-03-04,"March 4th, 2010",09:03,4,1183.73,1598.34,NL594,pk322
201003040924,9.4000000000,2010-03-04,"March 4th, 2010",09:03,4,1146.58,1491.91,NL594,pk322
201003040924,9.4000000000,2010-03-04,"March 4th, 2010",09:03,4,1084.99,1263.21,NL594,pk322
201003040925,9.4166666667,2010-03-04,"March 4th, 2010",09:03,4,1164.65,1173.45,NL594,pk322
201003040942,9.7000000000,2010-03-04,"March 4th, 2010",09:03,4,1159.25,424.949,NL1147,pk362
201003040943,9.7166666667,2010-03-04,"March 4th, 2010",09:03,4,1139.38,2839.15,NL1147,pk362
201003040943,9.7166666667,2010-03-04,"March 4th, 2010",09:03,4,1063.39,2088.52,NL1147,pk362
201003040943,9.7166666667,2010-03-04,"March 4th, 2010",09:03,4,1039.98,1191.4,NL1147,pk362
201003040944,9.7333333333,2010-03-04,"March 4th, 2010",09:03,4,1084.48,2432.26,NL1147,pk362
201003040944,9.7333333333,2010-03-04,"March 4th, 2010",09:03,4,1189.83,2516.21,NL1147,pk362
201003040945,9.7500000000,2010-03-04,"March 4th, 2010",09:03,4,1135.11,304.596,NL1147,pk362
201003041002,10.0333333333,2010-03-04,"March 4th, 2010",10:03,4,1185.63,2345.13,NL2330,pk1270
201003041003,10.0500000000,2010-03-04,"March 4th, 2010",10:03,4,1052.05,2934.46,NL2330,pk1270
201003041003,10.0500000000,2010-03-04,"March 4th, 2010",10:03,4,1084.07,2382.56,NL2330,pk1270
201003041003,10.0500000000,2010-03-04,"March 4th, 2010",10:03,4,1160.05,1610.93,NL2330,pk1270
201003041003,10.0500000000,2010-03-04,"March 4th, 2010",10:03,4,1147.09,657.59,NL2330,pk1270
201003041004,10.0666666667,2010-03-04,"March 4th, 2010",10:03,4,1189.18,3131.72,NL2330,pk1270
201003041005,10.0833333333,2010-03-04,"March 4th, 2010",10:03,4,1099.26,1118.64,NL2330,pk1270
201003041005,10.0833333333,2010-03-04,"March 4th, 2010",10:03,4,1144.43,2944.9,NL2330,pk1270
201003041022,10.3666666667,2010-03-04,"March 4th, 2010",10:03,4,1113.95,1484.42,NL790,pk381
201003041023,10.3833333333,2010-03-04,"March 4th, 2010",10:03,4,1027.11,3580.27,NL790,pk381
201003041023,10.3833333333,2010-03-04,"March 4th, 2010",10:03,4,1181.58,2130.58,NL790,pk381
201003041023,10.3833333333,2010-03-04,"March 4th, 2010",10:03,4,1129.89,1838.19,NL790,pk381
201003041023,10.3833333333,2010-03-04,"March 4th, 2010",10:03,4,1110.77,3035.17,NL790,pk381
201003041024,10.4000000000,2010-03-04,"March 4th, 2010",10:03,4,1084.22,705.26,NL790,pk381
201003041025,10.4166666667,2010-03-04,"March 4th, 2010",10:03,4,1136.08,2421.95,NL790,pk381
201003041043,10.7166666667,2010-03-04,"March 4th, 2010",10:03,4,1078.12,1937.67,DG1856,sa734
201003041043,10.7166666667,2010-03-04,"March 4th, 2010",10:03,4,1032.29,3466.72,DG1856,sa734
201003041043,10.7166666667,2010-03-04,"March 4th, 2010",10:03,4,1068.73,1537.44,DG1856,sa734
201003041043,10.7166666667,2010-03-04,"March 4th, 2010",10:03,4,1071.8,3271.95,DG1856,sa734
201003041044,10.7333333333,2010-03-04,"March 4th, 2010",10:03,4,1104.91,1970.75,DG1856,sa734
201003041045,10.7500000000,2010-03-04,"March 4th, 2010",10:03,4,1119.71,1398.73,DG1856,sa734
201003041102,11.0333333333,2010-03-04,"March 4th, 2010",11:03,4,1201.17,3327.02,AQ495,pk347
201003041102,11.0333333333,2010-03-04,"March 4th, 2010",11:03,4,1148.68,1963.18,AQ495,pk347
201003041102,11.0333333333,2010-03-04,"March 4th, 2010",11:03,4,1207.32,1889.64,AQ495,pk347
201003041103,11.0500000000,2010-03-04,"March 4th, 2010",11:03,4,1179.08,3663.86,AQ495,pk347
201003041103,11.0500000000,2010-03-04,"March 4th, 2010",11:03,4,1185.34,1627.26,AQ495,pk347
201003041104,11.0666666667,2010-03-04,"March 4th, 2010",11:03,4,1097.19,2035.81,AQ495,pk347
201003041104,11.0666666667,2010-03-04,"March 4th, 2010",11:03,4,1182.68,2864.42,AQ495,pk347
201003041105,11.0833333333,2010-03-04,"March 4th, 2010",11:03,4,1188.38,302.84,AQ495,pk347
201103041105,11.0833333333,2011-03-04,"March 4th, 2011",11:03,5,710.919,1026.46,-N/A-,-N/A-
201103041106,11.1000000000,2011-03-04,"March 4th, 2011",11:03,5,1152.13,1118.21,N2,-N/A-
201103041107,11.1166666667,2011-03-04,"March 4th, 2011",11:03,5,997.526,344.464,JU438,-N/A-
201103041107,11.1166666667,2011-03-04,"March 4th, 2011",11:03,5,1100.78,1920.14,ED3049,-N/A-
201103041109,11.1500000000,2011-03-04,"March 4th, 2011",11:03,5,1194.06,595.739,JU440,-N/A-
201103041109,11.1500000000,2011-03-04,"March 4th, 2011",11:03,5,962.235,3183.25,CB4853,-N/A-
201103041110,11.1666666667,2011-03-04,"March 4th, 2011",11:03,5,1230.8,1378.9,JU345,-N/A-
201003041122,11.3666666667,2010-03-04,"March 4th, 2010",11:03,4,1015.88,2255.95,CE1047,ep271
201003041123,11.3833333333,2010-03-04,"March 4th, 2010",11:03,4,957.56,2600.79,CE1047,ep271
201003041123,11.3833333333,2010-03-04,"March 4th, 2010",11:03,4,975.436,2115.57,CE1047,ep271
201003041124,11.4000000000,2010-03-04,"March 4th, 2010",11:03,4,994.913,2623.11,CE1047,ep271
201003041125,11.4166666667,2010-03-04,"March 4th, 2010",11:03,4,993.588,2676.08,CE1047,ep271
201003041125,11.4166666667,2010-03-04,"March 4th, 2010",11:03,4,995.356,1428.84,CE1047,ep271
201103041140,11.6666666667,2011-03-04,"March 4th, 2011",11:03,5,750.269,2886.04,CB4853,-N/A-
201103041142,11.7000000000,2011-03-04,"March 4th, 2011",11:03,5,1065.15,2734.73,ED3054,-N/A-
201103041142,11.7000000000,2011-03-04,"March 4th, 2011",11:03,5,1293.47,2640.2,JU345,-N/A-
201103041142,11.7000000000,2011-03-04,"March 4th, 2011",11:03,5,958.712,1014.72,-N/A-,-N/A-
201003041143,11.7166666667,2010-03-04,"March 4th, 2010",11:03,4,1048.73,3312.02,NL335,pk35
201003041143,11.7166666667,2010-03-04,"March 4th, 2010",11:03,4,1047.49,999.266,NL335,pk35
201003041143,11.7166666667,2010-03-04,"March 4th, 2010",11:03,4,1058.78,1594.78,NL335,pk35
201003041144,11.7333333333,2010-03-04,"March 4th, 2010",11:03,4,1031.82,3060.33,NL335,pk35
201103041145,11.7500000000,2011-03-04,"March 4th, 2011",11:03,5,1097.73,2649.72,JU440,-N/A-
201003041145,11.7500000000,2010-03-04,"March 4th, 2010",11:03,4,1005.5,334.489,NL335,pk35
201103041145,11.7500000000,2011-03-04,"March 4th, 2011",11:03,5,997.769,3297.09,JU438,-N/A-
201103041145,11.7500000000,2011-03-04,"March 4th, 2011",11:03,5,1049.21,2941.95,ED3049,-N/A-
201003041145,11.7500000000,2010-03-04,"March 4th, 2010",11:03,4,1016.64,3362.17,NL335,pk35
201003041202,12.0333333333,2010-03-04,"March 4th, 2010",12:03,4,1262.51,860.85,NL1146,pk480
201003041203,12.0500000000,2010-03-04,"March 4th, 2010",12:03,4,1243.37,3273.96,NL1146,pk480
201003041203,12.0500000000,2010-03-04,"March 4th, 2010",12:03,4,1211.21,2466.32,NL1146,pk480
201003041204,12.0666666667,2010-03-04,"March 4th, 2010",12:03,4,1129.83,2294.8,NL1146,pk480
201003041205,12.0833333333,2010-03-04,"March 4th, 2010",12:03,4,1196.74,2917.19,NL1146,pk480
201003041205,12.0833333333,2010-03-04,"March 4th, 2010",12:03,4,1183.92,2699.03,NL1146,pk480
201003041205,12.0833333333,2010-03-04,"March 4th, 2010",12:03,4,1246.21,3143.57,NL1146,pk480
201103041216,12.2666666667,2011-03-04,"March 4th, 2011",12:03,5,798.175,147.947,JU438,-N/A-
201103041217,12.2833333333,2011-03-04,"March 4th, 2011",12:03,5,1011.61,3328.61,CB4853,-N/A-
201103041218,12.3000000000,2011-03-04,"March 4th, 2011",12:03,5,1126.71,1728.04,JU440,-N/A-
201103041218,12.3000000000,2011-03-04,"March 4th, 2011",12:03,5,1083.52,1426.87,N2,-N/A-
201103041220,12.3333333333,2011-03-04,"March 4th, 2011",12:03,5,1294.71,2460.72,JU345,-N/A-
201103041220,12.3333333333,2011-03-04,"March 4th, 2011",12:03,5,1067.11,3406.72,ED3054,-N/A-
201103041221,12.3500000000,2011-03-04,"March 4th, 2011",12:03,5,1147.4,488.757,ED3049,-N/A-
201003041222,12.3666666667,2010-03-04,"March 4th, 2010",12:03,4,1145.32,1903.98,NL332,pk15
201003041223,12.3833333333,2010-03-04,"March 4th, 2010",12:03,4,1186.42,3380.18,NL332,pk15
201003041223,12.3833333333,2010-03-04,"March 4th, 2010",12:03,4,1065.83,1374.3,NL332,pk15
201003041223,12.3833333333,2010-03-04,"March 4th, 2010",12:03,4,1177.98,682.988,NL332,pk15
201003041224,12.4000000000,2010-03-04,"March 4th, 2010",12:03,4,1123.79,1341.42,NL332,pk15
201003041225,12.4166666667,2010-03-04,"March 4th, 2010",12:03,4,1100.83,1695.91,NL332,pk15
201003041225,12.4166666667,2010-03-04,"March 4th, 2010",12:03,4,1208.57,1829.87,NL332,pk15
201003041244,12.7333333333,2010-03-04,"March 4th, 2010",12:03,4,1123.26,2057.68,NL334,pk16
201003041244,12.7333333333,2010-03-04,"March 4th, 2010",12:03,4,1107.74,3406.85,NL334,pk16
201003041244,12.7333333333,2010-03-04,"March 4th, 2010",12:03,4,1153.41,1418.92,NL334,pk16
201003041244,12.7333333333,2010-03-04,"March 4th, 2010",12:03,4,1096.06,1083.84,NL334,pk16
201003041245,12.7500000000,2010-03-04,"March 4th, 2010",12:03,4,1096.0,2858.83,NL334,pk16
201003041246,12.7666666667,2010-03-04,"March 4th, 2010",12:03,4,1102.44,3173.23,NL334,pk16
201003041246,12.7666666667,2010-03-04,"March 4th, 2010",12:03,4,1182.13,1634.35,NL334,pk16
201103041251,12.8500000000,2011-03-04,"March 4th, 2011",12:03,5,1086.5,1026.31,JU345,-N/A-
201103041252,12.8666666667,2011-03-04,"March 4th, 2011",12:03,5,1022.54,188.851,JU438,-N/A-
201103041253,12.8833333333,2011-03-04,"March 4th, 2011",12:03,5,1128.09,2243.33,ED3049,-N/A-
201103041253,12.8833333333,2011-03-04,"March 4th, 2011",12:03,5,955.922,214.774,-N/A-,-N/A-
201103041255,12.9166666667,2011-03-04,"March 4th, 2011",12:03,5,1117.39,2158.46,JU440,-N/A-
201103041255,12.9166666667,2011-03-04,"March 4th, 2011",12:03,5,1019.79,547.175,N2,-N/A-
201103041256,12.9333333333,2011-03-04,"March 4th, 2011",12:03,5,1169.72,3218.08,ED3054,-N/A-
201003041301,13.0166666667,2010-03-04,"March 4th, 2010",13:03,4,1178.77,1121.35,NL787,pk349
201003041302,13.0333333333,2010-03-04,"March 4th, 2010",13:03,4,1249.7,1311.8,NL787,pk349
201003041302,13.0333333333,2010-03-04,"March 4th, 2010",13:03,4,1281.02,3143.58,NL787,pk349
201003041302,13.0333333333,2010-03-04,"March 4th, 2010",13:03,4,1179.48,2916.9,NL787,pk349
201003041303,13.0500000000,2010-03-04,"March 4th, 2010",13:03,4,1207.5,1435.19,NL787,pk349
201003041304,13.0666666667,2010-03-04,"March 4th, 2010",13:03,4,1174.64,3315.84,NL787,pk349
201003041305,13.0833333333,2010-03-04,"March 4th, 2010",13:03,4,1165.35,1284.93,NL787,pk349
201003050932,9.5333333333,2010-03-05,"March 5th, 2010",09:03,5,1119.09,528.513,N2,-N/A-
201003050933,9.5500000000,2010-03-05,"March 5th, 2010",09:03,5,1172.15,1217.95,N2,-N/A-
201003050933,9.5500000000,2010-03-05,"March 5th, 2010",09:03,5,1217.26,1419.47,N2,-N/A-
201003050933,9.5500000000,2010-03-05,"March 5th, 2010",09:03,5,1104.26,1399.67,N2,-N/A-
201003050935,9.5833333333,2010-03-05,"March 5th, 2010",09:03,5,1144.87,2224.85,N2,-N/A-
201003050935,9.5833333333,2010-03-05,"March 5th, 2010",09:03,5,1059.42,1813.66,N2,-N/A-
201003050935,9.5833333333,2010-03-05,"March 5th, 2010",09:03,5,1197.15,838.082,N2,-N/A-
201003050938,9.6333333333,2010-03-05,"March 5th, 2010",09:03,5,1112.23,2192.16,N2,-N/A-
201003050953,9.8833333333,2010-03-05,"March 5th, 2010",09:03,5,996.16,2014.42,NL792,pk298
201003050954,9.9000000000,2010-03-05,"March 5th, 2010",09:03,5,1107.57,2107.28,NL792,pk298
201003050954,9.9000000000,2010-03-05,"March 5th, 2010",09:03,5,1082.74,1708.07,NL792,pk298
201003050954,9.9000000000,2010-03-05,"March 5th, 2010",09:03,5,1133.44,1642.23,NL792,pk298
201003050954,9.9000000000,2010-03-05,"March 5th, 2010",09:03,5,1028.26,1180.01,NL792,pk298
201003050955,9.9166666667,2010-03-05,"March 5th, 2010",09:03,5,1085.94,1301.02,NL792,pk298
201003050955,9.9166666667,2010-03-05,"March 5th, 2010",09:03,5,1079.04,822.21,NL792,pk298
201003050956,9.9333333333,2010-03-05,"March 5th, 2010",09:03,5,1071.88,1442.48,NL792,pk298
201003051012,10.2000000000,2010-03-05,"March 5th, 2010",10:03,5,1105.98,1470.17,NL1147,pk362
201003051013,10.2166666667,2010-03-05,"March 5th, 2010",10:03,5,1217.74,3182.41,NL1147,pk362
201003051013,10.2166666667,2010-03-05,"March 5th, 2010",10:03,5,1165.15,2655.14,NL1147,pk362
201003051014,10.2333333333,2010-03-05,"March 5th, 2010",10:03,5,1152.83,922.587,NL1147,pk362
201003051014,10.2333333333,2010-03-05,"March 5th, 2010",10:03,5,1160.86,1928.49,NL1147,pk362
201003051015,10.2500000000,2010-03-05,"March 5th, 2010",10:03,5,1165.32,1464.36,NL1147,pk362
201003051015,10.2500000000,2010-03-05,"March 5th, 2010",10:03,5,1109.38,1548.84,NL1147,pk362
201003051033,10.5500000000,2010-03-05,"March 5th, 2010",10:03,5,1273.42,1683.74,NL795,pk610
201003051033,10.5500000000,2010-03-05,"March 5th, 2010",10:03,5,1168.97,2560.63,NL795,pk610
201003051033,10.5500000000,2010-03-05,"March 5th, 2010",10:03,5,1175.07,1051.63,NL795,pk610
201003051034,10.5666666667,2010-03-05,"March 5th, 2010",10:03,5,1323.51,470.929,NL795,pk610
201003051034,10.5666666667,2010-03-05,"March 5th, 2010",10:03,5,1246.32,1407.0,NL795,pk610
201003051035,10.5833333333,2010-03-05,"March 5th, 2010",10:03,5,1169.82,1912.93,NL795,pk610
201003051035,10.5833333333,2010-03-05,"March 5th, 2010",10:03,5,1207.5,2289.6,NL795,pk610
201003051036,10.6000000000,2010-03-05,"March 5th, 2010",10:03,5,1146.34,2597.89,NL795,pk610
201003051052,10.8666666667,2010-03-05,"March 5th, 2010",10:03,5,1194.3,1159.96,NL793,pk438
201003051053,10.8833333333,2010-03-05,"March 5th, 2010",10:03,5,1184.05,2191.68,NL793,pk438
201003051053,10.8833333333,2010-03-05,"March 5th, 2010",10:03,5,1147.73,1151.25,NL793,pk438
201003051053,10.8833333333,2010-03-05,"March 5th, 2010",10:03,5,1160.87,1755.21,NL793,pk438
201003051053,10.8833333333,2010-03-05,"March 5th, 2010",10:03,5,1315.0,3048.21,NL793,pk438
201003051054,10.9000000000,2010-03-05,"March 5th, 2010",10:03,5,1230.58,2345.14,NL793,pk438
201003051055,10.9166666667,2010-03-05,"March 5th, 2010",10:03,5,949.706,3364.97,NL793,pk438
201003051055,10.9166666667,2010-03-05,"March 5th, 2010",10:03,5,1117.76,2644.16,NL793,pk438
201003051112,11.2000000000,2010-03-05,"March 5th, 2010",11:03,5,1178.17,2173.92,NL1142,pk345
201003051113,11.2166666667,2010-03-05,"March 5th, 2010",11:03,5,1208.3,705.952,NL1142,pk345
201003051113,11.2166666667,2010-03-05,"March 5th, 2010",11:03,5,1088.98,2427.88,NL1142,pk345
201003051113,11.2166666667,2010-03-05,"March 5th, 2010",11:03,5,1194.62,2316.69,NL1142,pk345
201003051114,11.2333333333,2010-03-05,"March 5th, 2010",11:03,5,1295.83,3096.58,NL1142,pk345
201003051115,11.2500000000,2010-03-05,"March 5th, 2010",11:03,5,1187.63,306.704,NL1142,pk345
201003051115,11.2500000000,2010-03-05,"March 5th, 2010",11:03,5,1139.5,1214.05,NL1142,pk345
201003051115,11.2500000000,2010-03-05,"March 5th, 2010",11:03,5,1146.71,2466.78,NL1142,pk345
201003051134,11.5666666667,2010-03-05,"March 5th, 2010",11:03,5,1256.26,2182.02,NL1137,pk376
201003051135,11.5833333333,2010-03-05,"March 5th, 2010",11:03,5,1288.06,2287.68,NL1137,pk376
201003051135,11.5833333333,2010-03-05,"March 5th, 2010",11:03,5,1154.39,973.126,NL1137,pk376
201003051135,11.5833333333,2010-03-05,"March 5th, 2010",11:03,5,1134.89,451.147,NL1137,pk376
201003051136,11.6000000000,2010-03-05,"March 5th, 2010",11:03,5,1328.12,2111.38,NL1137,pk376
201003051137,11.6166666667,2010-03-05,"March 5th, 2010",11:03,5,1181.87,2270.21,NL1137,pk376
201003051137,11.6166666667,2010-03-05,"March 5th, 2010",11:03,5,1216.21,2359.28,NL1137,pk376
201003051137,11.6166666667,2010-03-05,"March 5th, 2010",11:03,5,1197.21,884.14,NL1137,pk376
201003051153,11.8833333333,2010-03-05,"March 5th, 2010",11:03,5,1211.95,2708.88,NL797,pk477
201003051153,11.8833333333,2010-03-05,"March 5th, 2010",11:03,5,1283.04,2506.59,NL797,pk477
201003051153,11.8833333333,2010-03-05,"March 5th, 2010",11:03,5,1159.2,1399.11,NL797,pk477
201003051154,11.9000000000,2010-03-05,"March 5th, 2010",11:03,5,1152.7,1877.89,NL797,pk477
201003051154,11.9000000000,2010-03-05,"March 5th, 2010",11:03,5,1269.94,1275.81,NL797,pk477
201003051155,11.9166666667,2010-03-05,"March 5th, 2010",11:03,5,1159.13,1151.31,NL797,pk477
201003051156,11.9333333333,2010-03-05,"March 5th, 2010",11:03,5,1232.54,3703.97,NL797,pk477
201003051213,12.2166666667,2010-03-05,"March 5th, 2010",12:03,5,1117.82,1420.16,RB1800,ok2334
201003051214,12.2333333333,2010-03-05,"March 5th, 2010",12:03,5,1122.08,3372.32,RB1800,ok2334
201003051214,12.2333333333,2010-03-05,"March 5th, 2010",12:03,5,1147.92,2805.38,RB1800,ok2334
201003051214,12.2333333333,2010-03-05,"March 5th, 2010",12:03,5,1132.48,1934.12,RB1800,ok2334
201003051214,12.2333333333,2010-03-05,"March 5th, 2010",12:03,5,1207.65,2969.91,RB1800,ok2334
201003051215,12.2500000000,2010-03-05,"March 5th, 2010",12:03,5,1116.84,2114.35,RB1800,ok2334
201003051216,12.2666666667,2010-03-05,"March 5th, 2010",12:03,5,1208.88,381.846,RB1800,ok2334
201003051233,12.5500000000,2010-03-05,"March 5th, 2010",12:03,5,1153.71,2678.82,JT603,sa603
201003051234,12.5666666667,2010-03-05,"March 5th, 2010",12:03,5,1182.02,2024.13,JT603,sa603
201003051234,12.5666666667,2010-03-05,"March 5th, 2010",12:03,5,1162.75,646.779,JT603,sa603
201003051234,12.5666666667,2010-03-05,"March 5th, 2010",12:03,5,1245.41,2985.15,JT603,sa603
201003051235,12.5833333333,2010-03-05,"March 5th, 2010",12:03,5,1158.65,723.645,JT603,sa603
201003051236,12.6000000000,2010-03-05,"March 5th, 2010",12:03,5,1107.85,1295.78,JT603,sa603
201003051253,12.8833333333,2010-03-05,"March 5th, 2010",12:03,5,982.604,2462.94,CE1047,ep271
201003051254,12.9000000000,2010-03-05,"March 5th, 2010",12:03,5,985.905,2266.51,CE1047,ep271
201003051254,12.9000000000,2010-03-05,"March 5th, 2010",12:03,5,896.168,2439.6,CE1047,ep271
201003051254,12.9000000000,2010-03-05,"March 5th, 2010",12:03,5,937.826,2701.48,CE1047,ep271
201003051255,12.9166666667,2010-03-05,"March 5th, 2010",12:03,5,970.29,2381.91,CE1047,ep271
201003051256,12.9333333333,2010-03-05,"March 5th, 2010",12:03,5,938.512,2341.52,CE1047,ep271
201003051256,12.9333333333,2010-03-05,"March 5th, 2010",12:03,5,978.066,2836.62,CE1047,ep271
201003051257,12.9500000000,2010-03-05,"March 5th, 2010",12:03,5,941.892,2602.94,CE1047,ep271
201003051312,13.2000000000,2010-03-05,"March 5th, 2010",13:03,5,1214.85,427.544,MT13113,n3419
201003051313,13.2166666667,2010-03-05,"March 5th, 2010",13:03,5,1227.29,3364.31,MT13113,n3419
201003051313,13.2166666667,2010-03-05,"March 5th, 2010",13:03,5,1225.93,1446.32,MT13113,n3419
201003051314,13.2333333333,2010-03-05,"March 5th, 2010",13:03,5,1260.63,3334.17,MT13113,n3419
201003051315,13.2500000000,2010-03-05,"March 5th, 2010",13:03,5,1238.52,3498.18,MT13113,n3419
201003051315,13.2500000000,2010-03-05,"March 5th, 2010",13:03,5,1178.43,2134.7,MT13113,n3419
201103071106,11.1000000000,2011-03-07,"March 7th, 2011",11:03,1,950.755,2447.07,JU438,-N/A-
201103071107,11.1166666667,2011-03-07,"March 7th, 2011",11:03,1,1054.8,3197.49,MY16,-N/A-
201103071108,11.1333333333,2011-03-07,"March 7th, 2011",11:03,1,1109.62,3066.22,JU393,-N/A-
201103071108,11.1333333333,2011-03-07,"March 7th, 2011",11:03,1,1014.32,3442.13,CB4856,-N/A-
201103071110,11.1666666667,2011-03-07,"March 7th, 2011",11:03,1,1097.77,2854.92,N2,-N/A-
201103071110,11.1666666667,2011-03-07,"March 7th, 2011",11:03,1,1103.33,25.327,RC301,-N/A-
201103071111,11.1833333333,2011-03-07,"March 7th, 2011",11:03,1,1027.28,2727.24,LSJ1,-N/A-
201103071131,11.5166666667,2011-03-07,"March 7th, 2011",11:03,1,1104.34,8.02129,RC301,-N/A-
201103071140,11.6666666667,2011-03-07,"March 7th, 2011",11:03,1,1088.03,1111.62,N2,-N/A-
201103071142,11.7000000000,2011-03-07,"March 7th, 2011",11:03,1,1081.33,3122.86,LSJ1,-N/A-
201103071142,11.7000000000,2011-03-07,"March 7th, 2011",11:03,1,1014.04,3168.93,JU438,-N/A-
201103071142,11.7000000000,2011-03-07,"March 7th, 2011",11:03,1,1016.52,2854.69,JU298,-N/A-
201103071144,11.7333333333,2011-03-07,"March 7th, 2011",11:03,1,1132.92,3185.15,CB4856,-N/A-
201103071145,11.7500000000,2011-03-07,"March 7th, 2011",11:03,1,1046.47,3142.33,JU393,-N/A-
201103071145,11.7500000000,2011-03-07,"March 7th, 2011",11:03,1,1115.91,2988.57,RC301,-N/A-
201103071203,12.0500000000,2011-03-07,"March 7th, 2011",12:03,1,942.6,172.816,JU298,-N/A-
201103071205,12.0833333333,2011-03-07,"March 7th, 2011",12:03,1,864.497,187.304,LSJ1,-N/A-
201103071215,12.2500000000,2011-03-07,"March 7th, 2011",12:03,1,1064.47,2983.77,JU393,-N/A-
201103071217,12.2833333333,2011-03-07,"March 7th, 2011",12:03,1,992.256,3185.14,MY16,-N/A-
201103071217,12.2833333333,2011-03-07,"March 7th, 2011",12:03,1,1152.25,3127.44,RC301,-N/A-
201103071217,12.2833333333,2011-03-07,"March 7th, 2011",12:03,1,1127.22,834.769,N2,-N/A-
201103071220,12.3333333333,2011-03-07,"March 7th, 2011",12:03,1,1055.05,3204.52,LSJ1,-N/A-
201103071220,12.3333333333,2011-03-07,"March 7th, 2011",12:03,1,1119.62,3326.2,CB4856,-N/A-
201103071220,12.3333333333,2011-03-07,"March 7th, 2011",12:03,1,1015.11,2681.24,JU298,-N/A-
201103071251,12.8500000000,2011-03-07,"March 7th, 2011",12:03,1,1020.29,2998.69,LSJ1,-N/A-
201103071252,12.8666666667,2011-03-07,"March 7th, 2011",12:03,1,1072.21,3404.8,JU393,-N/A-
201103071253,12.8833333333,2011-03-07,"March 7th, 2011",12:03,1,996.732,2832.77,JU438,-N/A-
201103071253,12.8833333333,2011-03-07,"March 7th, 2011",12:03,1,1125.78,3250.05,CB4856,-N/A-
201103071255,12.9166666667,2011-03-07,"March 7th, 2011",12:03,1,1082.67,3311.15,RC301,-N/A-
201103071255,12.9166666667,2011-03-07,"March 7th, 2011",12:03,1,1022.02,3342.52,MY16,-N/A-
201103071256,12.9333333333,2011-03-07,"March 7th, 2011",12:03,1,1062.0,2235.88,JU298,-N/A-
201103071522,15.3666666667,2011-03-07,"March 7th, 2011",15:03,1,1144.13,3555.76,RC301,-N/A-
201103071523,15.3833333333,2011-03-07,"March 7th, 2011",15:03,1,1100.16,3249.25,LSJ1,-N/A-
201103071524,15.4000000000,2011-03-07,"March 7th, 2011",15:03,1,1156.33,1055.5,N2,-N/A-
201103071526,15.4333333333,2011-03-07,"March 7th, 2011",15:03,1,1051.61,3311.24,JU438,-N/A-
201103071527,15.4500000000,2011-03-07,"March 7th, 2011",15:03,1,1073.88,4883.5,MY16,-N/A-
201103071534,15.5666666667,2011-03-07,"March 7th, 2011",15:03,1,990.37,3238.02,JU298,-N/A-
201103071556,15.9333333333,2011-03-07,"March 7th, 2011",15:03,1,1138.65,4621.71,CB4856,-N/A-
201103071558,15.9666666667,2011-03-07,"March 7th, 2011",15:03,1,1072.8,3788.28,JU393,-N/A-
201103071558,15.9666666667,2011-03-07,"March 7th, 2011",15:03,1,1075.95,3353.13,MY16,-N/A-
201103071600,16.0000000000,2011-03-07,"March 7th, 2011",16:03,1,1013.08,4018.17,JU298,-N/A-
201103071600,16.0000000000,2011-03-07,"March 7th, 2011",16:03,1,1187.86,2659.85,N2,-N/A-
201103071601,16.0166666667,2011-03-07,"March 7th, 2011",16:03,1,1057.26,2949.33,JU438,-N/A-
201103071602,16.0333333333,2011-03-07,"March 7th, 2011",16:03,1,1015.7,3456.35,JU298,-N/A-
201103071631,16.5166666667,2011-03-07,"March 7th, 2011",16:03,1,969.272,3565.88,JU298,-N/A-
201103071632,16.5333333333,2011-03-07,"March 7th, 2011",16:03,1,1177.92,4160.9,CB4856,-N/A-
201103071633,16.5500000000,2011-03-07,"March 7th, 2011",16:03,1,1067.64,3349.66,LSJ1,-N/A-
201103071633,16.5500000000,2011-03-07,"March 7th, 2011",16:03,1,1061.65,3174.54,JU438,-N/A-
201103071635,16.5833333333,2011-03-07,"March 7th, 2011",16:03,1,1117.3,4024.89,JU393,-N/A-
201103071636,16.6000000000,2011-03-07,"March 7th, 2011",16:03,1,1258.64,2131.36,N2,-N/A-
201103071637,16.6166666667,2011-03-07,"March 7th, 2011",16:03,1,1080.48,3416.36,MY16,-N/A-
201103081146,11.7666666667,2011-03-08,"March 8th, 2011",11:03,2,935.294,1977.94,JU438,-N/A-
201103081147,11.7833333333,2011-03-08,"March 8th, 2011",11:03,2,1045.75,3294.14,MY16,-N/A-
201103081148,11.8000000000,2011-03-08,"March 8th, 2011",11:03,2,1013.16,2820.72,CB4856,-N/A-
201103081148,11.8000000000,2011-03-08,"March 8th, 2011",11:03,2,1073.79,3517.6,JU393,-N/A-
201103081150,11.8333333333,2011-03-08,"March 8th, 2011",11:03,2,945.01,3246.27,LSJ1,-N/A-
201203081150,11.8333333333,2012-03-08,"March 8th, 2012",11:03,4,1167.58,1428.38,N2,-N/A-
